Número de identificação da publicação;Link permanente;Publicar mensagem;Tipo;Países;Idiomas;Publicado;Direcionamento do público;Lifetime Post Total Reach;Lifetime Post organic reach;Lifetime Post Paid Reach;Lifetime Post Total Impressions;Lifetime Post Organic Impressions;Lifetime Post Paid Impressions;Lifetime Engaged Users;Lifetime Matched Audience Targeting Consumers on Post;Lifetime Matched Audience Targeting Consumptions on Post;Lifetime Negative Feedback from Users;Lifetime Negative Feedback;Lifetime Post Impressions by people who have liked your Page;Lifetime Post reach by people who like your Page;Lifetime Post Paid Impressions by people who have liked your Page;Lifetime Paid reach of a post by people who like your Page;Lifetime People who have liked your Page and engaged with your post;Lifetime Organic views to 95%...25;Lifetime Organic views to 95%...26;Lifetime Paid views to 95%...27;Lifetime Paid views to 95%...28;Lifetime Organic Video Views...29;Lifetime Organic Video Views...30;Lifetime Paid Video Views...31;Lifetime Paid Video Views...32;Lifetime Average time video viewed;Lifetime Video length;Descrição;share;like;comment
417092451820846_1427500274113387;https://www.facebook.com/lojascitycol/posts/1427500274113387;Deslize ➡️ A Citycol de Ramos já está toda decorada de #DiaDasCrianças esperando por você. Já garantiu seu presente? . Rua Euclides Faria 12, Ramos, Rio de Janeiro, RJ;Photo;NA;NA;2020-09-28T09:34:36Z;NA;3028;3028;0;3538;3538;0;144;116;131;0;0;2553;2181;0;0;135;0;0;0;0;0;0;0;0;0;0;NA;2;30;1
417092451820846_1425742347622513;https://www.facebook.com/lojascitycol/posts/1425742347622513;A coleção Juvenil Citycol tem camisas estampadas pros meninos e adolescentes. Venha garantir seu presente! #DiaDasCrianças #diadascriançascitycol #roupainfantil  . Blusas: 16.01.0848 - 14.99 -  Tam. 10 12 14 16 - Cores variadas;Photo;NA;NA;2020-09-26T08:01:30Z;NA;2693;2693;0;3432;3432;0;55;22;24;0;0;2455;1870;0;0;49;0;0;0;0;0;0;0;0;0;0;NA;NA;36;NA
417092451820846_1425099374353477;https://www.facebook.com/lojascitycol/posts/1425099374353477;"Valorize os detalhes! Presenteie sua menina com o vestido confortável e delicado!. Disponível em cores variadas.  #DiaDasCrianças #diadascriançascitycol #roupainfantil  #roupabarata  . Vestido de amarração no ombro - 19,99 - 42.06.0339 - Tam. 4 / 6 / 8 - Cores variadas . *Todas nossas lojas possuem roupas infanto-juvenis, com exceção do: Catete, Riachuelo, Méier 3, Vila Isabel e Volta Redonda, que possuem seção infantil, mas não têm juvenil; como também Campo Grande 1, Campo Grande 2, Largo do Bicão, Nova Iguaçu 2, São Gonçalo, São João de Meriti 3 e Volta Redonda, que não possuem infantil e juvenil.";Photo;NA;NA;2020-09-25T14:10:17Z;NA;3880;3880;0;4635;4635;0;161;91;119;0;0;3298;2796;0;0;108;0;0;0;0;0;0;0;0;0;0;NA;5;95;6
417092451820846_1424898631040218;https://www.facebook.com/lojascitycol/posts/1424898631040218;Vestidinhos estampados pras meninas você encontra na Citycol! 🍒🌸 #DiaDasCrianças #diadascriançascitycol #roupabarata  #roupainfantil . Vestido de amarração no ombro - 19,99 - 42.06.0339 - Tam. 4 / 6 / 8 - Cores variadas;Photo;NA;NA;2020-09-25T08:58:15Z;NA;2950;2950;0;3626;3626;0;107;49;63;0;0;2366;1907;0;0;51;0;0;0;0;0;0;0;0;0;0;NA;3;83;8
417092451820846_1424355297761218;https://www.facebook.com/lojascitycol/posts/1424355297761218;Vestido pras pequenas com estampas fofinhas e detalhe de lacinho 🍉🎀 #diadascriançascitycol #DiaDasCrianças . Vestido - 19,99 - 42.03.0340 - Tam. 4 / 6 / 8 - estampas variadas;Photo;NA;NA;2020-09-24T18:08:38Z;NA;2847;2847;0;3491;3491;0;64;25;29;0;0;2505;2030;0;0;58;0;0;0;0;0;0;0;0;0;0;NA;1;43;1
417092451820846_1423931217803626;https://www.facebook.com/lojascitycol/posts/1423931217803626;Hoje temos nossa live de estreia da nova parceria Citycol, nossa querida @karoltavares2, a Garota Totalmente Citycol, que apresenta a @lojascitycolvix junto com a cityblogger @babimansur. Juntas elas mostram pra vocês tudo que há de bom de Dia das Crianças e da Coleção de Verão na Citycol.  . Endereço Citycol Vitória: Av. Jerônimo Monteiro, 205 - Centro, Vitória- ES   #SummerDreamCitycol . #DiaDasCrianças #diadascriançascitycol #plussize #plussizebrasil #modabarata;Video;NA;NA;2020-09-24T07:18:19Z;NA;5671;5671;0;7461;7461;0;419;354;421;2;2;5791;4645;0;0;363;4;4;0;0;1967;2081;0;0;34300;849965;NA;NA;94;8
417092451820846_1423784597818288;https://www.facebook.com/lojascitycol/posts/1423784597818288;Já pensou no presente pro filhão? Que tal essas blusinhas lisas de várias cores! 😋 #diadascriançascitycol #DiaDasCrianças  #VemPraCity  . T-shirt - 16.01.0853 -  19.99 -  Tam. 4 6 8;Photo;NA;NA;2020-09-24T04:30:46Z;NA;2379;2379;0;3097;3097;0;43;15;17;0;0;2173;1643;0;0;39;0;0;0;0;0;0;0;0;0;0;NA;NA;29;1
417092451820846_1423400817856666;https://www.facebook.com/lojascitycol/posts/1423400817856666;A @elismc_oficial adorou nosso vestido de Margaridas! 🌼🌼🌼 Uma ótima opção pra crianças e pré-adolescentes 😍 . #diadascriançascitycol #DiaDasCrianças #VemPraCity .. Vestido - 22,99 - 42.03.0294 - Tam. 10 12 14;Photo;NA;NA;2020-09-23T17:16:50Z;NA;2474;2474;0;2989;2989;0;49;28;33;1;1;2114;1711;0;0;47;0;0;0;0;0;0;0;0;0;0;NA;NA;21;NA
417092451820846_1423335384529876;https://www.facebook.com/lojascitycol/posts/1423335384529876;Conjuntos de Regata e Short são um ótimo custo-benefício para os meninos! Presente barato é na Citycol! 🤩 #DiaDasCrianças #diadascriançascitycol  . Conjunto - 52.02.0271 - 19.99 -  Tam. 4 6 8;Photo;NA;NA;2020-09-23T15:07:15Z;NA;2559;2559;0;3097;3097;0;59;22;29;0;0;2199;1808;0;0;54;0;0;0;0;0;0;0;0;0;0;NA;1;41;1
417092451820846_1423093707887377;https://www.facebook.com/lojascitycol/posts/1423093707887377;Na Citycol você encontra os melhores preços para presentes de #DiaDasCrianças. Veja só nossa variedade das coleções Infantil e Juvenil. 😍 . #diadascriançascitycol #VemPraCity;Video;NA;NA;2020-09-23T09:13:37Z;NA;2851;2851;0;3660;3660;0;103;48;52;0;0;2539;2009;0;0;83;123;126;0;0;509;554;0;0;5418;48528;NA;4;55;2
417092451820846_1422489677947780;https://www.facebook.com/lojascitycol/posts/1422489677947780;O #DiaDasCriançasCitycol tá chegando e a criançada tá como... 😆 . Fiquem ligadas, que postaremos looks da nossa coleção Infantojuvenil nas próximos dias 😉;Video;NA;NA;2020-09-22T18:23:09Z;NA;2627;2627;0;3183;3183;0;66;44;51;0;0;2179;1742;0;0;55;136;143;0;0;483;513;0;0;3150;10448;NA;2;22;NA
417092451820846_1422400354623379;https://www.facebook.com/lojascitycol/posts/1422400354623379;Dia das Crianças é na Citycol! Garanta já a melhor roupa em até 6x sem juros para compras acima de R$100,00! #diadascriançascitycol;Photo;NA;NA;2020-09-22T15:33:35Z;NA;3504;3504;0;4078;4078;0;66;35;39;0;0;3161;2730;0;0;63;0;0;0;0;0;0;0;0;0;0;NA;2;30;NA
417092451820846_1421234768073271;https://www.facebook.com/lojascitycol/posts/1421234768073271;Deslize ➡️ Seu Sonho de Verão está aqui na Citycol mais perto de você! ☀️ #VemPraCity #SummerDreamCitycol #coleçãoverão  . Fotos na @citycol_itaborai : . Av. Vinte e Dois de Maio, 5627 - Centro, Itaboraí - RJ;Photo;NA;NA;2020-09-21T09:20:36Z;NA;6891;6891;0;7581;7581;0;1096;1026;1163;0;0;6541;6026;0;0;1051;0;0;0;0;0;0;0;0;0;0;NA;NA;164;4
417092451820846_1418463215017093;https://www.facebook.com/lojascitycol/posts/1418463215017093;BAIXOU!!! Agora temos blusas de estampa Poá a partir de R$14,99! Aproveite! ⚫⚪ . Blusa de poá -  14,99 - 35.02.0252 - Tam. M G GG - Cores variadas;Video;NA;NA;2020-09-18T09:18:09Z;NA;3834;3834;0;5193;5193;0;180;119;129;0;0;3894;2971;0;0;163;276;280;0;0;1177;1290;0;0;6705;28513;NA;NA;75;NA
417092451820846_1417899401740141;https://www.facebook.com/lojascitycol/posts/1417899401740141;Seja você a flor mais bonita do seu jardim! Invista no nosso vestido floral 💐🌻 #coleçãoverão #SummerDreamCitycol #VemPraCity  . Vestido - 39.99 - 42.05.0672 - Tam. M G GG;Photo;NA;NA;2020-09-17T18:54:15Z;NA;5556;5556;0;6353;6353;0;229;104;125;0;0;5244;4451;0;0;220;0;0;0;0;0;0;0;0;0;0;NA;1;145;3
417092451820846_1417884245074990;https://www.facebook.com/lojascitycol/posts/1417884245074990;Foral é a cara do Verão! Vista essa ideia 💐🌺 #SummerDreamCitycol #coleçãoverão #verãoénacitycol  . Vestido - 39.99 - 42.05.0672 - Tam. M G GG;Photo;NA;NA;2020-09-17T18:25:55Z;NA;5135;5135;0;5922;5922;0;210;124;162;0;0;4856;4025;0;0;206;0;0;0;0;0;0;0;0;0;0;NA;2;109;6
417092451820846_1417567971773284;https://www.facebook.com/lojascitycol/posts/1417567971773284;Deslize ➡️ Qual parede da nova coleção é sua preferida❓1 ou 2❓#SummerDreamCitycol #coleçãoverão #verãoénacitycol #VemPraCity  . Fotos na @citycolmacae . R. Mal. Deodoro, 105 - Centro, Macaé - RJ;Photo;NA;NA;2020-09-17T10:06:28Z;NA;4848;4848;0;5590;5590;0;674;609;692;0;0;4501;3920;0;0;643;0;0;0;0;0;0;0;0;0;0;NA;NA;128;11
417092451820846_1416926815170733;https://www.facebook.com/lojascitycol/posts/1416926815170733;O Vestido Tie-dye já chegou na City! Venha se apaixonar por ele também 😍 #VemPraCity #coleçãoverão #SummerDreamCitycol  . Vestido Tie-dye - 24,99 - 49.03.0099 - Tam. M G GG - Mat. Malha - estampas variadas;Photo;NA;NA;2020-09-16T17:18:08Z;NA;4219;4219;0;4975;4975;0;143;77;127;0;0;3937;3289;0;0;140;0;0;0;0;0;0;0;0;0;0;NA;NA;78;1
417092451820846_1416894031840678;https://www.facebook.com/lojascitycol/posts/1416894031840678;Alerta de Tendência: este será o Verão dos Conjuntos! #VemPraCity garantir o seu 😍 . Conjunto : blusa e short - 29.99 - 42.02.0139 - Tam. P M G  - cores variadas  . #VerãoéNaCitycol #SummerDreamCitycol #coleçãoverão;Photo;NA;NA;2020-09-16T16:19:09Z;NA;3834;3834;0;4579;4579;0;85;39;44;0;0;3592;2871;0;0;82;0;0;0;0;0;0;0;0;0;0;NA;NA;51;NA
417092451820846_1416616778535070;https://www.facebook.com/lojascitycol/posts/1416616778535070;Laranja e Poá é a combinação que não pode faltar no seu Verão! 😲😍 #SummerDreamCitycol #coleçãoverão #VemPraCity  . Vestido - 24,99 - 49.03.0098 - Tam. M G GG - cores variadas;Photo;NA;NA;2020-09-16T08:27:46Z;NA;4806;4806;0;5477;5477;0;147;78;98;1;1;4423;3827;0;0;143;0;0;0;0;0;0;0;0;0;0;NA;1;79;7
417092451820846_1416044391925642;https://www.facebook.com/lojascitycol/posts/1416044391925642;Qual cor você prefere? 🤔 #SummerDreamCitycol #coleçãoverão #VemPraCity  . Blusas de nó - 14,99 - 43.04.0397 - Tam. G1 e G2 - Cores variadas;Video;NA;NA;2020-09-15T16:48:57Z;NA;2038;2038;0;2974;2974;0;82;50;56;0;0;1857;1164;0;0;68;422;423;0;0;764;837;0;0;5387;8266;NA;NA;41;2
417092451820846_1415546851975396;https://www.facebook.com/lojascitycol/posts/1415546851975396;Dia 15 de Setembro - Dia do Cliente! Parabéns a você, cliente,  que acredita em nosso trabalho e faz nosso negócio dar certo. Você é nossa maior motivação! Muito obrigado! 🥰;Photo;NA;NA;2020-09-15T05:31:26Z;NA;4053;4053;0;4773;4773;0;90;25;28;0;0;3439;2772;0;0;78;0;0;0;0;0;0;0;0;0;0;NA;7;65;1
417092451820846_1415001792029902;https://www.facebook.com/lojascitycol/posts/1415001792029902;Deslize  ➡️ As cores do Verão já chegaram nas @lojas_citycol 🎨☀️ #VemPraCity #SummerDreamCitycol #coleçãoverão  . Av. Cônego de Vasconcelos 263 - Bangu . (21) 99700-6819 / (21) 3468-0220 . Horário: Seg a Sáb: 9h às 19h.;Photo;NA;NA;2020-09-14T14:27:17Z;NA;6579;6579;0;7385;7385;0;975;915;1020;0;0;6328;5689;0;0;931;0;0;0;0;0;0;0;0;0;0;NA;NA;152;1
417092451820846_1414817955381619;https://www.facebook.com/lojascitycol/posts/1414817955381619;A partir de hoje, nossas lojas da cidade do Rio abrem 9h AM de 2a feira aos sábados.  . *Exceto loja Shopping Jardim Guadalupe, que abre 10h AM.;Photo;NA;NA;2020-09-14T09:52:13Z;NA;7009;7009;0;7946;7946;0;72;22;26;0;0;3310;2765;0;0;49;0;0;0;0;0;0;0;0;0;0;NA;2;55;NA
417092451820846_1412127468984001;https://www.facebook.com/lojascitycol/posts/1412127468984001;Aproveite já nossas blusas de estampa poá, a roupa que tá sempre na moda! ⚪⚫ E relaxe no fim de semana, com estilo😘 . Blusa de poá -  17,99 - 35.02.0252 - Tam. M G GG  - Cores variadas . Bermuda Gorgurinho -15,99 -  48.01.0022 - Tam. M G GG;Photo;NA;NA;2020-09-11T09:00:37Z;NA;3920;3920;0;4971;4971;0;82;36;43;0;0;3807;2912;0;0;77;0;0;0;0;0;0;0;0;0;0;NA;1;54;1
417092451820846_1411169559079792;https://www.facebook.com/lojascitycol/posts/1411169559079792;"Deslize ➡️ A Citycol Araruama já está reaberta, novíssima e reformada! Veja como está linda! 😍 Garanta já sua roupa da coleção ""Summer Dream: Um Sonho de Verão""!☀️ Esperamos por você #coleçãoverão #SummerDreamCitycol  . Av. Presidente Vargas 366, Araruama-RJ";Photo;NA;NA;2020-09-10T08:23:41Z;NA;7068;7068;0;8120;8120;0;1024;940;1116;0;0;6805;5964;0;0;963;0;0;0;0;0;0;0;0;0;0;NA;3;161;8
417092451820846_1410989435764471;https://www.facebook.com/lojascitycol/posts/1410989435764471;"Estava com saudade? Hoje 12h PM, reinauguramos nossa loja Araruama!🤩 Corre aqui na City pra ver o melhor da coleção ""Summer Dream: Um Sonho de Verão""!☀️ Esperamos por você 😘 . Av. Presidente Vargas 366, Araruama-RJ";Photo;NA;NA;2020-09-10T04:30:38Z;NA;2908;2908;0;3439;3439;0;22;6;7;0;0;2386;1948;0;0;19;0;0;0;0;0;0;0;0;0;0;NA;NA;17;NA
417092451820846_1410636169133131;https://www.facebook.com/lojascitycol/posts/1410636169133131;Tá acabando a #SemanaDoBrasil🇧🇷 ! Últimas ofertas! Corra e aproveite! 🤩 . Blusas lisas - 14,99 - Tam. P M G - 01.01.5793 - Cores variadas;Photo;NA;NA;2020-09-09T16:49:36Z;NA;4664;4664;0;5328;5328;0;93;40;51;1;1;4250;3648;0;0;90;0;0;0;0;0;0;0;0;0;0;NA;NA;55;1
417092451820846_964542704014387;https://www.facebook.com/lojascitycol/videos/964542704014387/;Novidades da semana na Citycol Bonsucesso com @_fazcaraderica : Confira nossas novidades da semana do Feminino e Infanto-Juvenil com a blogueira @_fazcaraderica .  Rua Cardoso de Morais, 55 - Bonsucesso, Rio de Janeiro;Video;NA;NA;2020-09-09T07:01:16Z;NA;5871;5871;0;6739;6739;0;906;843;974;2;2;5202;4578;0;0;817;10;10;0;0;2988;3176;0;0;26607;678302;NA;1;109;44
417092451820846_1409792472550834;https://www.facebook.com/lojascitycol/posts/1409792472550834;Alôuuuu Araruama! Nesta 5a feira teremos uma loja reformadíssima para vocês! Fiquem ligadas que o Verão está chegando! #SummerDreamCitycol #coleçãoverão 🌞;Photo;NA;NA;2020-09-08T16:58:14Z;NA;3381;3381;0;4035;4035;0;29;10;10;0;0;3006;2447;0;0;28;0;0;0;0;0;0;0;0;0;0;NA;NA;20;NA
417092451820846_1409711439225604;https://www.facebook.com/lojascitycol/posts/1409711439225604;Variedade de Cropped você encontra na #SemanaDoBrasil🇧🇷 Citycol! . Blusas sem manga - 14,99 - 35.04.0296 - Tam. P M G - Cores diversas;Video;NA;NA;2020-09-08T13:51:45Z;NA;3521;3521;0;4457;4457;0;84;52;57;0;0;3379;2630;0;0;81;116;120;0;0;664;700;0;0;2646;11353;NA;1;34;NA
417092451820846_1409487685914646;https://www.facebook.com/lojascitycol/posts/1409487685914646;Conforto em primeiro lugar! Garanta já nossos shortinhos Plus 🥰 . Blusa com nó -19,99 - 03.01.2475 - Tam. G1 G2 - cores variadas . Shorts - 19,99 - 48.01.0207 - Tam. G1 G2 G3 - estampas variadas.;Photo;NA;NA;2020-09-08T08:40:02Z;NA;6695;6695;0;7809;7809;0;256;150;177;0;0;6720;5828;0;0;248;0;0;0;0;0;0;0;0;0;0;NA;1;115;12
417092451820846_1408859142644167;https://www.facebook.com/lojascitycol/posts/1408859142644167;O feriado tá acabando, mas a #SemanaDoBrasil🇧🇷 continua! Aproveite já nossas ofertas! . Blusas de Nó estampadas - 14,99 - 35.04.0304 - Tam. P M G;Photo;NA;NA;2020-09-07T14:18:37Z;NA;6413;6413;0;7334;7334;0;198;92;102;0;0;6270;5556;0;0;191;0;0;0;0;0;0;0;0;0;0;NA;3;125;1
417092451820846_1408653792664702;https://www.facebook.com/lojascitycol/posts/1408653792664702;Você sabia? Que a Citycol produz a maior parte de suas roupas. E desde 1950, gera, anualmente, centenas de empregos! Proteja o que é nosso. Valorize o produtor nacional. #FeitoNoBrasil #semanadobrasil🇧🇷;Video;NA;NA;2020-09-07T09:27:17Z;NA;6801;6801;0;8325;8325;0;301;185;209;0;0;6318;5284;0;0;228;206;224;0;0;1292;1421;0;0;4585;28629;NA;18;167;16
417092451820846_1408543549342393;https://www.facebook.com/lojascitycol/posts/1408543549342393;A Citycol valoriza o produto #FeitoNoBrasil🇧🇷! Feliz dia da Independência!;Photo;NA;NA;2020-09-07T07:21:28Z;NA;5351;5351;0;6241;6241;0;126;49;52;0;0;5175;4365;0;0;113;0;0;0;0;0;0;0;0;0;0;NA;1;90;1
417092451820846_1406342269562521;https://www.facebook.com/lojascitycol/posts/1406342269562521;Aproveite nossas opções especiais de estampas na #semanadobrasil🇧🇷  . Blusas - 14,99 - 01.01.5450 - Tam. P M G;Photo;NA;NA;2020-09-04T16:50:22Z;NA;5230;5230;0;5751;5751;0;155;51;75;0;0;4651;4082;0;0;151;0;0;0;0;0;0;0;0;0;0;NA;1;109;NA
417092451820846_1406241332905948;https://www.facebook.com/lojascitycol/posts/1406241332905948;Blusas com estampas de Miniaturas divertidas para você aproveitar o feriado e o Verão! #semanadobrasil🇧🇷 #VemPraCity  . Blusas - 14,99 - 01.01.5325 - Tam. P M G - Estampas variadas;Photo;NA;NA;2020-09-04T14:00:33Z;NA;4635;4635;0;5535;5535;0;112;53;62;0;0;4469;3708;0;0;110;0;0;0;0;0;0;0;0;0;0;NA;NA;64;2
417092451820846_1406104056253009;https://www.facebook.com/lojascitycol/posts/1406104056253009;Deslize ➡️ Parece decoração de Copa do Mundo, mas na verdade é a SEMANA DO BRASIL nas Lojas Citycol! 🇧🇷 Corra e garanta já nossas ofertas exclusivas! 😍;Photo;NA;NA;2020-09-04T11:01:47Z;NA;7051;7051;0;8069;8069;0;1043;996;1215;1;1;6927;6150;0;0;1000;0;0;0;0;0;0;0;0;0;0;NA;NA;112;7
417092451820846_1405788699617878;https://www.facebook.com/lojascitycol/posts/1405788699617878;Chegou a hora de você fazer economia nas compras! Já começou a Semana do Brasil nas @lojas_citycol! #VemPraCity aproveitar! Pague em 6x sem juros em compras acima de R$ 100,00.;Photo;NA;NA;2020-09-04T06:05:48Z;NA;3081;3081;0;3573;3573;0;40;15;16;0;0;2584;2147;0;0;39;0;0;0;0;0;0;0;0;0;0;NA;NA;28;1
417092451820846_1405372246326190;https://www.facebook.com/lojascitycol/posts/1405372246326190;Quer saber sobre as novidades da Coleção de Verão Summer Dream? Pergunta pra Carol! @garotasdeblush . Blusa de Poá - 35.02.0220 - Tam. P M G - A partir de 17,99 . *O vídeo foi gravado com a loja fechada e  toda equipe de produção usando máscaras. . #SummerDreamCitycol #VemPraCity #VemPraCity;Video;NA;NA;2020-09-03T18:00:15Z;NA;4105;4105;0;5268;5268;0;132;94;112;0;0;4075;3150;0;0;114;163;166;0;0;1018;1106;0;0;6858;58072;NA;NA;45;NA
417092451820846_1404992136364201;https://www.facebook.com/lojascitycol/posts/1404992136364201;Deslize ➡️ O vestido floral liberty é o look versátil que você precisa para o Verão! E ainda vem com esse lindo abotoamento. 💐☀️ #VemPraCity #SummerDreamCitycol #coleçãoverão  . Vestido estampado - 39,99 - 49.02.0258 - Tam. G1 G2 - estampas variadas;Photo;NA;NA;2020-09-03T08:20:40Z;NA;4090;4090;0;4585;4585;0;175;136;149;0;0;3565;3103;0;0;159;0;0;0;0;0;0;0;0;0;0;NA;NA;62;2
417092451820846_1404889206374494;https://www.facebook.com/lojascitycol/posts/1404889206374494;"Chegou o grande dia da Reinauguração da @citycol.jauru! Venha aproveitar sua loja reformada e conheça as roupas do Lançamento da Coleção ""Summer Dream: Um Sonho de Verão""! 🎀☀️ .  Praça Jauru 32, Lojas M e N (no Prezunic), Taquara, Rio de Janeiro";Photo;NA;NA;2020-09-03T05:59:46Z;NA;3050;3050;0;3458;3458;0;20;10;12;0;0;2506;2124;0;0;19;0;0;0;0;0;0;0;0;0;0;NA;NA;10;NA
417092451820846_1404501583079923;https://www.facebook.com/lojascitycol/posts/1404501583079923;A tendência náutica pede vermelho, azul e branco. Garanta esse look e esteja sempre na moda!  😘 . Blusa - 17.99 - 35.05.0429 - Tam. P M G  . Bermuda - 15.99 - 48.01.0209 - Tam. M G GG;Photo;NA;NA;2020-09-02T18:16:04Z;NA;4180;4180;0;4995;4995;0;105;53;64;1;1;4030;3279;0;0;98;0;0;0;0;0;0;0;0;0;0;NA;2;60;3
417092451820846_1404453439751404;https://www.facebook.com/lojascitycol/posts/1404453439751404;Deslize ➡️ É Amanhã: Reabertura da Loja Jauru! Ela já está prontíssima esperando você! #VemPraCity 😁#SummerDreamCitycol #ColeçãoVerão . Praça Jauru 32, lojas M e N (no Prezunic), Taquara, Rio de Janeiro;Photo;NA;NA;2020-09-02T16:47:53Z;NA;8674;8674;0;9912;9912;0;1900;1801;2154;0;0;8733;7629;0;0;1823;0;0;0;0;0;0;0;0;0;0;NA;2;236;14
417092451820846_1404070646456350;https://www.facebook.com/lojascitycol/posts/1404070646456350;É AMANHÃ! Tem coisa boa vindo por aí! Loja Jauru reformadíssima para você! Abertura da Loja 11 h AM! 🤩;Photo;NA;NA;2020-09-02T08:22:32Z;NA;2645;2645;0;3026;3026;0;21;12;16;0;0;2132;1794;0;0;20;0;0;0;0;0;0;0;0;0;0;NA;NA;9;NA
417092451820846_1403563163173765;https://www.facebook.com/lojascitycol/posts/1403563163173765;Falta pouco Jauru! Em 2 dias, loja toda reformada pra você! #SummerDreamCitycol #coleçãoverão #VemPraCity;Photo;NA;NA;2020-09-01T18:27:25Z;NA;2264;2264;0;2717;2717;0;15;4;5;0;0;1862;1460;0;0;15;0;0;0;0;0;0;0;0;0;0;NA;NA;12;NA
417092451820846_1403561649840583;https://www.facebook.com/lojascitycol/posts/1403561649840583;Blusa de nó e calça poá, mais uma combinação tendência Rosa + Laranja para você na Citycol! 🥰 #VerãoéNaCitycol #coleçãoverão #SummerDreamCitycol  . Blusa sem manga de nó - 14,99 - 35.04.0297 - Tam. P M G - cores variadas  . Calça Poá - 36.01.0227 - 39,99 - Tam. P M G GG - cores variadas;Photo;NA;NA;2020-09-01T18:24:42Z;NA;3412;3412;0;3991;3991;0;109;49;55;0;0;3120;2566;0;0;104;0;0;0;0;0;0;0;0;0;0;NA;1;66;1
417092451820846_1403473733182708;https://www.facebook.com/lojascitycol/posts/1403473733182708;A combinação Rosa e Laranja é tendência forte do Verão. Aposte nessas cores! 💕🍊 . Blusa sem manga - 14,99 - 35.08.1320 - Tam. P M G - disponível em cores diversas . Saia Envelope - 29,99 - 40.02.0176 - Tam. M G GG - disponível em cores diversas;Photo;NA;NA;2020-09-01T15:57:11Z;NA;3192;3192;0;3717;3717;0;81;34;36;0;0;2871;2354;0;0;76;0;0;0;0;0;0;0;0;0;0;NA;1;53;NA
417092451820846_1403279709868777;https://www.facebook.com/lojascitycol/posts/1403279709868777;A estampa liberty é um floral delicado, sendo a opção ideal para quem deseja trazer um toque de romance para a sua produção. ❤💐 #VerãoéNaCitycol #coleçãoverão #SummerDreamCitycol  . Blusa - 22,99 - 43.07.0505 - Tam. G1 G2 . Short Jeans Plus Size a partir de 39,99;Photo;NA;NA;2020-09-01T10:29:37Z;NA;3159;3159;0;3647;3647;0;85;31;31;0;0;2797;2285;0;0;82;0;0;0;0;0;0;0;0;0;0;NA;1;61;1
